2020-08-03 11:42:00+05:30,101.8,3083,14
2020-08-03 11:43:00+05:30,101.85,19220,14
2020-08-03 11:44:00+05:30,101.85,1625,14
2020-08-03 11:45:00+05:30,101.9,31,14
2020-08-03 11:46:00+05:30,101.8,5078,14
2020-08-03 11:47:00+05:30,101.65,6423,14
2020-08-03 11:48:00+05:30,101.7,3639,14
2020-08-03 11:49:00+05:30,101.65,2836,14
2020-08-03 11:50:00+05:30,101.6,2666,14
2020-08-03 11:51:00+05:30,101.65,7942,14
2020-08-03 11:52:00+05:30,101.55,3422,14
2020-08-03 11:53:00+05:30,101.65,13746,14
2020-08-03 11:54:00+05:30,101.6,15133,14
2020-08-03 11:55:00+05:30,101.6,26167,14
2020-08-03 11:56:00+05:30,101.6,557,14
2020-08-03 11:57:00+05:30,101.6,2039,14
2020-08-03 11:58:00+05:30,101.55,4795,14
2020-08-03 11:59:00+05:30,101.65,7430,14
2020-08-03 12:00:00+05:30,101.65,1154,14
2020-08-03 12:01:00+05:30,101.7,4289,14
2020-08-03 12:02:00+05:30,101.55,3880,14
2020-08-03 12:03:00+05:30,101.6,850,14
2020-08-03 12:04:00+05:30,101.65,3358,14
2020-08-03 12:05:00+05:30,101.7,793,14
2020-08-03 12:06:00+05:30,101.65,8944,14
2020-08-03 12:07:00+05:30,101.45,14292,14
2020-08-03 12:08:00+05:30,101.45,7032,14
2020-08-03 12:09:00+05:30,101.5,7843,14
2020-08-03 12:10:00+05:30,101.5,1563,14
2020-08-03 12:11:00+05:30,101.45,4245,14
2020-08-03 12:12:00+05:30,101.45,11389,14
2020-08-03 12:13:00+05:30,101.35,4249,14
2020-08-03 12:14:00+05:30,101.4,8179,14
2020-08-03 12:15:00+05:30,101.4,17007,14
2020-08-03 12:16:00+05:30,101.4,6757,14
2020-08-03 12:17:00+05:30,101.45,20531,14
2020-08-03 12:18:00+05:30,101.45,167,14
2020-08-03 12:19:00+05:30,101.4,1323,14
2020-08-03 12:20:00+05:30,101.35,6379,14
2020-08-03 12:21:00+05:30,101.35,2314,14
2020-08-03 12:22:00+05:30,101.25,12195,14
2020-08-03 12:23:00+05:30,101.45,5704,14
2020-08-03 12:24:00+05:30,101.55,4616,14
2020-08-03 12:25:00+05:30,101.5,221,14
2020-08-03 12:26:00+05:30,101.1,30258,14
2020-08-03 12:27:00+05:30,101,14543,14
2020-08-03 12:28:00+05:30,100.95,62603,14
2020-08-03 12:29:00+05:30,100.9,7758,14
2020-08-03 12:30:00+05:30,100.9,16944,14
2020-08-03 12:31:00+05:30,100.95,1875,14
2020-08-03 12:32:00+05:30,101.1,25961,14
2020-08-03 12:33:00+05:30,100.9,12471,14
2020-08-03 12:34:00+05:30,100.95,1441,14
2020-08-03 12:35:00+05:30,100.75,7012,14
2020-08-03 12:36:00+05:30,100.8,20943,14
2020-08-03 12:37:00+05:30,100.8,11863,14
2020-08-03 12:38:00+05:30,100.85,19429,14
2020-08-03 12:39:00+05:30,100.8,5057,14
2020-08-03 12:40:00+05:30,100.7,10603,14
2020-08-03 12:41:00+05:30,100.65,16198,14
2020-08-03 12:42:00+05:30,100.7,11079,14
2020-08-03 12:43:00+05:30,100.85,22435,14
2020-08-03 12:44:00+05:30,100.85,1377,14
2020-08-03 12:45:00+05:30,100.75,4468,14
2020-08-03 12:46:00+05:30,100.8,4895,14
2020-08-03 12:47:00+05:30,100.9,2204,14
2020-08-03 12:48:00+05:30,100.9,9731,14
2020-08-03 12:49:00+05:30,100.9,3822,14
2020-08-03 12:50:00+05:30,101.1,38978,14
2020-08-03 12:51:00+05:30,101.05,5035,14
2020-08-03 12:52:00+05:30,101.1,10781,14
2020-08-03 12:53:00+05:30,101.1,7661,14
2020-08-03 12:54:00+05:30,101.05,7050,14
2020-08-03 12:55:00+05:30,100.95,7874,14
2020-08-03 12:56:00+05:30,100.95,2867,14
2020-08-03 12:57:00+05:30,101,7992,14
2020-08-03 12:58:00+05:30,100.85,12763,14
2020-08-03 12:59:00+05:30,100.7,4360,14
2020-08-03 13:00:00+05:30,100.75,2120,14
2020-08-03 13:01:00+05:30,100.9,7792,14
2020-08-03 13:02:00+05:30,100.95,2791,14
2020-08-03 13:03:00+05:30,100.95,14189,14
2020-08-03 13:04:00+05:30,100.85,3387,14
2020-08-03 13:05:00+05:30,100.8,7066,14
2020-08-03 13:06:00+05:30,100.8,9658,14
2020-08-03 13:07:00+05:30,100.75,2064,14
2020-08-03 13:08:00+05:30,100.7,10079,14
2020-08-03 13:09:00+05:30,100.85,3492,14
2020-08-03 13:10:00+05:30,100.75,3218,14
2020-08-03 13:11:00+05:30,100.85,2530,14
2020-08-03 13:12:00+05:30,100.85,5672,14
2020-08-03 13:13:00+05:30,100.8,3178,14
2020-08-03 13:14:00+05:30,100.8,2056,14
2020-08-03 13:15:00+05:30,100.9,7455,14
2020-08-03 13:16:00+05:30,101.05,26133,14
2020-08-03 13:17:00+05:30,101.05,29733,14
2020-08-03 13:18:00+05:30,101.05,3858,14
2020-08-03 13:19:00+05:30,101.1,7241,14
2020-08-03 13:20:00+05:30,101.1,11734,14
2020-08-03 13:21:00+05:30,101.1,12883,14
2020-08-03 13:22:00+05:30,101.1,1522,14
2020-08-03 13:23:00+05:30,101,3629,14
2020-08-03 13:24:00+05:30,101.05,10967,14
2020-08-03 13:25:00+05:30,101.05,1092,14
2020-08-03 13:26:00+05:30,101.1,2080,14
2020-08-03 13:27:00+05:30,101.05,3205,14
2020-08-03 13:28:00+05:30,101.15,1889,14
2020-08-03 13:29:00+05:30,101.2,15363,14
2020-08-03 13:30:00+05:30,101.15,1784,14
2020-08-03 13:31:00+05:30,101.2,3343,14
2020-08-03 13:32:00+05:30,101.3,5290,14
2020-08-03 13:33:00+05:30,101.15,28898,14
2020-08-03 13:34:00+05:30,101.15,11805,14
2020-08-03 13:35:00+05:30,101.15,54848,14
2020-08-03 13:36:00+05:30,101.05,23690,14
2020-08-03 13:37:00+05:30,101,2134,14
2020-08-03 13:38:00+05:30,101.05,10286,14
2020-08-03 13:39:00+05:30,101,6036,14
2020-08-03 13:40:00+05:30,101.05,4119,14
2020-08-03 13:41:00+05:30,101,2102,14
2020-08-03 13:42:00+05:30,101.05,9010,14
2020-08-03 13:43:00+05:30,101,2065,14
2020-08-03 13:44:00+05:30,101.1,2495,14
2020-08-03 13:45:00+05:30,101.25,4626,14
2020-08-03 13:46:00+05:30,101.05,8365,14
2020-08-03 13:47:00+05:30,100.9,988,14
2020-08-03 13:48:00+05:30,101.1,12330,14
2020-08-03 13:49:00+05:30,101.2,4156,14
2020-08-03 13:50:00+05:30,101.1,708,14
2020-08-03 13:51:00+05:30,101.2,3964,14
2020-08-03 13:52:00+05:30,101.2,1080,14
2020-08-03 13:53:00+05:30,101.25,7667,14
2020-08-03 13:54:00+05:30,101.2,4060,14
2020-08-03 13:55:00+05:30,101.2,1109,14
2020-08-03 13:56:00+05:30,101.1,4561,14
2020-08-03 13:57:00+05:30,100.95,9751,14
2020-08-03 13:58:00+05:30,100.95,3241,14
2020-08-03 13:59:00+05:30,101.05,7473,14
2020-08-03 14:00:00+05:30,101.1,3074,14
2020-08-03 14:01:00+05:30,101.2,5902,14
2020-08-03 14:02:00+05:30,101,5442,14
2020-08-03 14:03:00+05:30,101.1,6117,14
